state,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,pressure,temperature,altitude,magX,magY,magZ,w,i,j,k,posX,posY,posZ,velX,velY,velZ,gpsLat,gpsLong,gpsAltMSL,gpsAltAGL,gpsVelocityN,gpsVelocityE,gpsVelocityD,epochTime,satellites,gpsLock,loopcount,timestamp,cx,cy,targetGpsLat,targetGpsLong,desiredServoPos1,actualServoPos1,desiredServoPos2,actualServoPos2,desiredServoPos3,actualServoPos3,desiredServoPos4,actualServoPos4,trajA,trajB,trajC,trajD
0,-0.007324,0.51416,1.228027,74.798424,-0.270409,92.067307,10650.63477,12854.00391,116058.3516,746.197266,0,2506.69458,-48523.42578,8867.293945,29550.58398,-0.6526,0.431544,-0.243466,-0.573243,0,0,0,0,0,0,329342208,-1069044288,4619564,5725,-8482,1060,4593981,1718896863,4,0,439948,12204415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.140625,0.538574,1.117188,-15.098732,-2.223534,-21.740372,8819.580078,11920.16602,114703.3672,746.318115,0,2505.405029,-50579.74609,7786.905273,28030.8418,-0.654986,0.435511,-0.239738,-0.569077,0,0,0,0,0,0,329342272,-1069044352,4620788,5780,-8456,1033,4595204,1718896863,4,0,439949,12204534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.125488,0.216309,1.225098,-69.267433,7.488686,-5.215103,9765.625,12957.76367,117401.125,746.394531,0,2504.591309,-49508.10547,9007.311523,31030.42188,-0.64863,0.447564,-0.232104,-0.57017,0,0,0,0,0,0,329342336,-1069044416,4621696,5829,-8434,1011,4596112,1718896863,4,0,439950,12204652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.010742,-0.349121,1.205078,-53.741615,13.203102,105.304306,10540.77148,22418.21289,117633.0547,746.441162,0,2504.094482,-48668.86719,19823.90039,31421.38867,-0.628002,0.452173,-0.237577,-0.587121,0,0,0,0,0,0,329342432,-1069044480,4622750,6009,-8400,984,4597167,1718896863,4,0,439951,12204767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.119629,-0.445801,1.118164,1.602013,-7.93795,114.604538,12170.41016,31738.28125,117761.2344,746.591553,0,2502.490723,-46872.19922,30475.79492,31700.52148,-0.61209,0.445581,-0.247938,-0.604425,0,0,0,0,0,0,329342496,-1069044608,4623197,6070,-8364,969,4597613,1718896863,4,0,439952,12204889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04834,-0.230469,1.054688,29.907066,-30.643028,8.922165,11810.30273,33178.71094,115075.6875,746.689453,0,2501.447021,-47295.19922,32086.72656,28751.8418,-0.614324,0.437901,-0.24892,-0.607361,0,0,0,0,0,0,329342592,-1069044672,4623761,6227,-8273,950,4598178,1718896863,4,0,439953,12205005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.331543,0.026367,1.00293,25.176842,-7.236046,-49.053604,8941.650391,29144.28711,114569.0938,746.672607,0,2501.626709,-50499.53516,27476.58203,28120.7793,-0.623053,0.437237,-0.247138,-0.599626,0,0,0,0,0,0,329342656,-1069044736,4623736,6331,-8100,947,4598152,1718896863,4,0,439954,12205123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.359375,0.144531,1.057129,-3.074806,38.17411,22.639816,10913.08594,27325.43945,118041.9922,746.758301,0,2500.715088,-48265.30469,25438.64844,31942.85938,-0.617581,0.442439,-0.254692,-0.598308,0,0,0,0,0,0,329342752,-1069044800,4624051,6606,-7816,931,4598467,1718896864,4,0,439955,12205238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.044922,0.033203,1.09375,-16.143959,59.658485,103.854721,15747.07031,33203.125,120153.8125,746.862549,0,2499.602539,-42855.75391,32171.92578,34383.375,-0.598753,0.447366,-0.271018,-0.606554,0,0,0,0,0,0,329342880,-1069044864,4624377,6848,-7658,916,4598793,1718896864,4,0,439956,12205353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.300781,-0.106934,1.085938,-11.100929,29.003578,76.037949,20288.08594,39459.22656,123291.0156,746.930176,0,2498.881104,-37770.07813,39352.92578,37960.17578,-0.58539,0.448754,-0.280897,-0.614032,0,0,0,0,0,0,329342976,-1069044928,4624469,6999,-7527,908,4598886,1718896864,4,0,439957,12205475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.3125,-0.181641,1.025391,-6.767433,-22.159142,18.931931,21887.20703,42285.15625,123541.2578,747.014893,0,2497.980225,-35985.88281,42582.01172,38284.39453,-0.582862,0.446115,-0.279121,-0.619149,0,0,0,0,0,0,329343072,-1069044992,4624491,7208,-7303,901,4598907,1718896864,4,0,439958,12205590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.058594,-0.246582,1.000977,9.010155,-56.064171,-25.440628,18829.3457,40759.27734,119927.9766,747.083496,0,2497.248291,-39427.49219,40797.58594,34255.12109,-0.589379,0.439693,-0.270936,-0.621205,0,0,0,0,0,0,329343200,-1069045056,4624485,7509,-7009,891,4598902,1718896864,4,0,439959,12205706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29541,-0.226562,1.015137,27.610619,-38.348717,-7.02327,15710.44922,39178.46875,118438.7188,747.149414,0,2496.548096,-42925.60938,38979.85547,32571.0332,-0.593886,0.432302,-0.269504,-0.622721,0,0,0,0,0,0,329343296,-1069045056,4624544,7760,-6785,884,4598961,1718896864,4,0,439960,12205828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.368164,-0.056152,1.031738,28.213341,9.098488,26.431625,14025.87891,37335.20313,120526.125,747.256104,0,2495.40918,-44795.86719,36906.74609,34842.16016,-0.591703,0.429302,-0.277598,-0.623319,0,0,0,0,0,0,329343424,-1069045120,4624699,7963,-6644,876,4599116,1718896864,4,0,439961,12205949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.119629,0.017578,0.980957,14.427025,38.479286,38.463181,18548.58398,38214.10938,121521,747.325928,0,2494.666748,-39725.08594,37910.63672,35978.18359,-0.585239,0.431186,-0.288669,-0.623093,0,0,0,0,0,0,329343552,-1069045184,4624742,8257,-6449,868,4599158,1718896864,5,0,439962,12206067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.134766,-0.018555,1.009277,2.624352,27.46244,23.364609,22064.20898,39447.02344,124383.5469,747.422363,0,2493.638916,-35773.69141,39348.28906,39176.64844,-0.580394,0.433812,-0.295107,-0.622786,0,0,0,0,0,0,329343680,-1069045184,4624525,8552,-6209,870,4598941,1718896865,5,0,439963,12206187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.266113,-0.12207,1.031738,0.610191,-12.759727,16.559189,22760.00977,39727.78125,124792.4844,747.503174,0,2492.777344,-34992.63281,39672.66016,39636.08594,-0.578522,0.431556,-0.295363,-0.625965,0,0,0,0,0,0,329343776,-1069045184,4624318,8741,-5932,872,4598735,1718896865,5,0,439964,12206302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.190918,-0.209473,1.034668,11.71859,-53.515953,45.177048,20690.91797,40612.79297,121722.4141,747.575684,0,2492.005859,-37331.04297,40648.83203,36245.5625,-0.575913,0.420474,-0.294648,-0.636167,0,0,0,0,0,0,329343936,-1069045184,4623990,9163,-5521,874,4598406,1718896865,5,0,439965,12206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.053223,-0.203125,1.085938,20.507652,-69.697899,61.511581,18115.23438,43176.26953,120800.7813,747.634277,0,2491.382324,-40230.75,43575.23047,35248.66016,-0.572601,0.404987,-0.294727,-0.649037,0,0,0,0,0,0,329344032,-1069045184,4623809,9365,-5401,876,4598225,1718896865,5,0,439966,12206539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.283691,-0.138672,1.076172,17.783958,-50.578636,64.059799,18255.61523,44506.83594,116894.5313,747.722168,0,2490.447021,-40099.27344,45042.09375,30952.7832,-0.567454,0.392318,-0.297132,-0.660148,0,0,0,0,0,0,329344224,-1069045312,4623577,9737,-5337,877,4597994,1718896865,5,0,439967,12206658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.314941,-0.114258,0.97998,9.109337,-9.761375,66.852158,19329.83398,47955.32031,116461.1797,747.77832,0,2489.849854,-38909.07031,48975.20703,30527.57422,-0.558463,0.386314,-0.303574,-0.668374,0,0,0,0,0,0,329344320,-1069045312,4623407,9869,-5255,879,4597823,1718896865,5,0,439968,12206776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.168457,-0.199707,0.935547,10.566551,23.05265,65.677231,22924.80469,49615.47656,115448,747.867676,0,2488.898438,-34891.50781,50847.58984,29451.08203,-0.547074,0.384836,-0.313969,-0.673821,0,0,0,0,0,0,329344384,-1069045376,4623337,9921,-5253,879,4597754,1718896865,5,0,439969,12206895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.044922,-0.234863,0.980957,22.971947,29.674965,53.760117,26861.57227,49890.13672,119628.9063,747.915527,0,2488.388672,-30457.81055,51206.51172,34094.96094,-0.537813,0.383444,-0.325772,-0.676461,0,0,0,0,0,0,329344608,-1069045440,4623024,10215,-5156,882,4597441,1718896865,5,0,439970,12207007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.17334,-0.161133,0.978516,39.108116,1.064735,55.209702,31585.69336,49865.72266,122821.0469,748.044434,0,2487.01709,-25146.28516,51207.31641,37646.82813,-0.531957,0.375639,-0.336613,-0.680153,0,0,0,0,0,0,329344672,-1069045504,4622940,10302,-5181,882,4597356,1718896865,5,0,439971,12207125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.163574,-0.0625,0.980957,37.628014,-33.885521,61.336105,33197.02344,48052.97656,124108.8906,748.095947,0,2486.467529,-23327.65039,49147.39063,39053.30469,-0.527952,0.362236,-0.34366,-0.686986,0,0,0,0,0,0,329344864,-1069045568,4622757,10577,-5217,883,4597173,1718896866,5,0,439972,12207240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.049316,-0.004395,1.024902,19.965965,-47.191185,74.618881,32629.39453,46728.51563,125604.25,748.092529,0,2486.504639,-23951.20313,47655.62891,40683.73828,-0.521703,0.347862,-0.347656,-0.697104,0,0,0,0,0,0,329345056,-1069045696,4622578,10850,-5298,884,4596995,1718896866,5,0,439973,12207356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.223633,-0.088867,1.049316,2.815086,-27.858299,103.091782,34893.79688,48284.91406,123144.5313,748.187256,0,2485.495117,-21432.30859,49393.75,38000.58203,-0.507824,0.336157,-0.353353,-0.710109,0,0,0,0,0,0,329345184,-1069045824,4622583,11063,-5605,882,4597000,1718896866,5,0,439974,12207478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.151367,-0.196289,1.018555,4.745323,-1.124901,117.084091,40454.10156,49322.50781,123889.1563,748.252197,0,2484.805664,-15200.68066,50572.25391,38868.07422,-0.489023,0.327077,-0.363097,-0.722522,0,0,0,0,0,0,329345344,-1069045952,4622579,11187,-5906,880,4596996,1718896866,5,0,439975,12207593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.020508,-0.205566,1.04834,21.812279,5.848366,109.172409,46197.50781,47015.38281,124877.9297,748.343994,0,2483.827881,-8751.680664,47929.59375,39960.13672,-0.471659,0.317588,-0.375404,-0.731948,0,0,0,0,0,0,329345536,-1069046144,4622509,11405,-6285,879,4596926,1718896866,5,0,439976,12207708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.125488,-0.11084,0.980469,27.9692,-15.75045,100.58934,49340.82031,43725.58594,126623.5313,748.489746,0,2482.279541,-5208.993652,44182.33594,41860.33984,-0.45788,0.304418,-0.385627,-0.740923,0,0,0,0,0,0,329345664,-1069046208,4622447,11457,-6473,878,4596863,1718896866,5,0,439977,12207830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.117188,-0.05127,1.012207,17.738182,-38.486046,104.793137,51190.1875,40875.24219,127972.4141,748.5271,0,2481.880615,-3119.91626,40936.21484,43321.24219,-0.444717,0.288014,-0.392028,-0.752056,0,0,0,0,0,0,329345792,-1069046336,4622427,11384,-6835,876,4596843,1718896866,5,0,439978,12207945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.03125,-0.118164,1.024902,5.348045,-40.408653,105.357712,51586.91406,36621.09375,130053.7109,748.56543,0,2481.473633,-2650.08374,36099.97656,45563.83203,-0.430377,0.272321,-0.396114,-0.76401,0,0,0,0,0,0,329345984,-1069046528,4622333,11477,-7308,875,4596749,1718896866,5,0,439979,12208063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.022949,-0.171387,0.989746,3.341515,-35.762352,92.235153,51281.73828,34173.58594,131011.9609,748.68335,0,2480.218506,-2978.849609,33316.00391,46586.91406,-0.417205,0.258572,-0.399356,-0.774335,0,0,0,0,0,0,329346080,-1069046656,4622254,11368,-7585,874,4596670,1718896867,5,0,439980,12208183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.054688,-0.201172,1.029297,14.900047,-31.795067,80.31041,50183.10547,31250,131475.8281,748.759033,0,2479.412598,-4197.945801,29983.49805,47052.9375,-0.406012,0.245334,-0.40409,-0.782097,0,0,0,0,0,0,329346272,-1069046848,4622159,11218,-8290,872,4596575,1718896867,5,0,439981,12208306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.076172,-0.10498,1.077637,21.011192,-35.213036,90.022629,47723.39063,29089.35547,131719.9688,748.841797,0,2478.5354,-6945.957031,27524.62695,47279.26953,-0.394085,0.229919,-0.409916,-0.789812,0,0,0,0,0,0,329346368,-1069046976,4622043,11016,-8641,872,4596459,1718896867,5,0,439982,12208429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.003418,-0.027344,1.029785,7.171471,-39.859337,110.942429,45916.75,26879.88281,133691.4063,748.93457,0,2477.547119,-8952.457031,25031.64258,49416.56641,-0.37862,0.212841,-0.413829,-0.800057,0,0,0,0,0,0,329346432,-1069047040,4621869,10756,-8662,874,4596285,1718896867,5,0,439983,12208545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.060059,-0.142578,1.10791,-2.189796,-25.447411,102.954453,43249.51172,24896.24023,134411.625,749.010986,0,2476.73584,-11930.96875,22782.37305,50170.08984,-0.36226,0.199692,-0.416785,-0.809432,0,0,0,0,0,0,329346528,-1069047168,4621608,10367,-8633,876,4596024,1718896867,5,0,439984,12208663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.020996,-0.248535,0.998535,10.772545,-11.058372,64.090317,42169.1875,24029.54102,133605.9531,749.088623,0,2475.908936,-13143.21191,21783.88477,49262.20703,-0.35107,0.191531,-0.421336,-0.813967,0,0,0,0,0,0,329346560,-1069047232,4621444,9944,-8615,877,4595861,1718896867,5,0,439985,12208783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.142578,-0.239746,1.032715,33.790428,-15.216393,50.845688,41302.49219,22094.72656,133740.2344,749.141846,0,2475.343506,-14107.41992,19576.51953,49379.07422,-0.343202,0.181986,-0.428951,-0.815533,0,0,0,0,0,0,329346656,-1069047296,4621292,9846,-8654,878,4595708,1718896867,5,0,439986,12208899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.157227,-0.016602,1.166992,42.350609,-35.441917,103.007858,38861.08594,17810.05859,134198,749.317627,0,2473.475342,-16826.85156,14692.19238,49812.1875,-0.329167,0.163091,-0.438391,-0.820282,0,0,0,0,0,0,329346784,-1069047424,4621022,9792,-8774,880,4595439,1718896867,5,0,439987,12209017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.042969,0.16748,1.115234,8.605797,-42.521996,165.011948,33337.40234,18347.16797,132598.875,749.380371,0,2472.80957,-23027.25586,15302.10645,48022.69922,-0.304642,0.139135,-0.443037,-0.831597,0,0,0,0,0,0,329346848,-1069047488,4620937,9780,-8787,881,4595353,1718896867,5,0,439988,12209136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.080566,0.076172,1.034668,-26.634377,-14.659447,135.936325,31262.20703,22100.83008,131457.5156,749.418945,0,2472.399902,-25371.18164,19584.5625,46802.25,-0.281092,0.125254,-0.441822,-0.84267,0,0,0,0,0,0,329346976,-1069047616,4620718,9691,-8823,882,4595135,1718896868,4,0,439989,12209252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.181152,-0.053711,1.09082,-33.050697,-3.047508,79.539841,31488.03711,27410.88867,131646.7344,749.467041,0,2471.887207,-25134.28906,25657.30078,47085.76172,-0.264747,0.119295,-0.438285,-0.850637,0,0,0,0,0,0,329347104,-1069047744,4620409,9540,-8989,884,4594826,1718896868,5,0,439990,12209367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.373535,-0.025391,1.09375,-29.152077,-32.764,70.880478,30426.02539,31793.21289,131304.9375,749.536133,0,2471.152832,-26340.47266,30666.23633,46762.79688,-0.252228,0.108277,-0.433241,-0.858463,0,0,0,0,0,0,329347168,-1069047872,4620201,9432,-9099,886,4594618,1718896868,5,0,439991,12209487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.217285,0.029785,1.143066,-39.6959,-62.114281,111.712997,28778.07617,36694.33594,129138.1875,749.653076,0,2469.910889,-28214.99414,36245.02734,44427.84375,-0.23534,0.088342,-0.425385,-0.869401,0,0,0,0,0,0,329347328,-1069048064,4619875,9459,-9147,889,4594291,1718896868,5,0,439992,12209606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.126953,-0.123047,1.062988,-49.682777,-41.919273,132.930344,29937.74414,42755.125,122369.3828,749.687256,0,2469.548828,-26972.41602,43077.05469,37040.73828,-0.213317,0.070752,-0.416964,-0.880699,0,0,0,0,0,0,329347424,-1069048128,4619662,9488,-9140,890,4594079,1718896868,5,0,439993,12209726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.075195,-0.360352,1.017578,-21.110695,-1.575035,89.335983,33532.71484,49816.89453,122613.5234,749.77124,0,2468.655762,-22965.43359,51142.31641,37427.64453,-0.195317,0.063546,-0.415138,-0.88627,0,0,0,0,0,0,329347520,-1069048256,4619449,9483,-9166,892,4593866,1718896868,5,0,439994,12209844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.227051,-0.359375,1.025879,27.786095,0.385719,6.930893,36187.74219,49542.23438,122979.7344,749.836426,0,2467.963379,-19987.29492,50824.75,37843.01563,-0.192176,0.062022,-0.421513,-0.884052,0,0,0,0,0,0,329347616,-1069048448,4619178,9249,-9324,894,4593595,1718896868,5,0,439995,12209961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.450195,-0.140137,0.930176,60.676414,-41.667503,9.36467,34655.76172,45550.53906,124652.1016,750,0,2466.224854,-21681.87891,46289.17578,39626.875,-0.192207,0.050667,-0.432148,-0.879624,0,0,0,0,0,0,329347712,-1069048576,4618972,9173,-9418,896,4593389,1718896868,5,0,439996,12210080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.245117,0.132324,1.065918,50.071556,-94.684166,115.665024,32299.80469,42736.81641,126568.6016,750.07373,0,2465.442627,-24302.28711,43106.38672,41692.12891,-0.178543,0.019421,-0.439274,-0.880218,0,0,0,0,0,0,329347776,-1069048640,4618799,8962,-9440,897,4593216,1718896869,5,0,439997,12210200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.427734,0.055176,1.175293,4.363853,-84.30056,171.802109,31390.38086,44116.21094,125726.3203,750.188721,0,2464.221924,-25330.50195,44674.74219,40775.72266,-0.155812,-0.013466,-0.437705,-0.885413,0,0,0,0,0,0,329347904,-1069048832,4618552,8749,-9457,898,4592969,1718896869,5,0,439998,12210315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.539062,-0.320801,0.967773,14.320213,11.3339,88.084763,36016.84375,46588.13281,123614.5,750.285156,0,2463.196777,-20165.72852,47456.70313,38502.51172,-0.139956,-0.020109,-0.441346,-0.886127,0,0,0,0,0,0,329347968,-1069048960,4618393,8584,-9400,899,4592809,1718896869,5,0,439999,12210438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.191895,-0.169434,0.955078,48.332054,62.336403,-27.462418,39923.09375,43981.93359,128051.7578,750.249756,0,2463.574463,-15755.47852,44525.64063,43389.66016,-0.13965,-0.006782,-0.453519,-0.880212,0,0,0,0,0,0,329348064,-1069049088,4618237,8314,-9222,899,4592653,1718896869,5,0,440000,12210553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.497559,0.204102,1.107422,39.237816,52.860695,-47.893936,42144.77344,40338.13281,129888.9141,750.338135,0,2462.636475,-13243.92383,40377.91406,45381.03516,-0.141265,0.006995,-0.463079,-0.874959,0,0,0,0,0,0,329348128,-1069049152,4618193,8112,-8969,898,4592610,1718896869,5,0,440001,12210677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.665527,0.271484,0.956055,13.015587,-30.055565,99.261826,44750.97656,37731.93359,130993.6563,750.435547,0,2461.60083,-10308.87109,37405.09766,46579.78906,-0.122301,-0.009134,-0.464943,-0.876805,0,0,0,0,0,0,329348160,-1069049216,4618172,7822,-8688,896,4592588,1718896869,5,0,440002,12210792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.368652,0.164062,1.120117,-28.824013,-86.955589,145.907944,42913.82031,38348.39063,130242.9219,750.535645,0,2460.538574,-12373.72754,38105.47656,45748.88281,-0.1014,-0.03981,-0.457038,-0.882751,0,0,0,0,0,0,329348192,-1069049216,4618145,7575,-8393,895,4592561,1718896869,5,0,440003,12210908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.213379,-0.256348,1.094727,-37.407082,-77.273888,42.407578,38592.53125,42004.39453,127838.1328,750.607178,0,2459.780273,-17241.27734,42266.14063,43119.07422,-0.102043,-0.058109,-0.44854,-0.886015,0,0,0,0,0,0,329348288,-1069049344,4618027,7314,-8107,894,4592444,1718896869,5,0,440004,12211026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.378418,-0.208984,0.918945,5.607445,-26.301903,-50.861771,33880.61719,43078.61328,127929.6875,750.656738,0,2459.254395,-22524.43359,43510.80469,43209.0625,-0.116336,-0.05839,-0.450402,-0.883286,0,0,0,0,0,0,329348320,-1069049408,4617902,7142,-8057,895,4592318,1718896869,5,0,440005,12211142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.228516,0.123535,0.87793,24.978477,22.839027,11.676376,33435.05859,40161.13281,127728.2734,750.727051,0,2458.506592,-23015.38086,40173.98438,42943.875,-0.113166,-0.055913,-0.456058,-0.880953,0,0,0,0,0,0,329348416,-1069049536,4617689,7002,-7932,896,4592105,1718896870,5,0,440006,12211260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.059082,0.447754,0.917969,-3.212135,31.521278,122.996872,39160.15625,40240.47656,128411.8672,750.851807,0,2457.182861,-16596.31445,40255.57031,43731.64063,-0.086421,-0.062164,-0.454618,-0.884302,0,0,0,0,0,0,329348480,-1069049600,4617552,6887,-7842,896,4591969,1718896870,5,0,440007,12211380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.181152,0.44043,0.914062,-66.02494,16.6287,82.606857,46099.85156,42742.92188,128228.7578,750.982422,0,2455.798096,-8828.799805,43091.52734,43602.125,-0.068899,-0.066043,-0.441033,-0.892402,0,0,0,0,0,0,329348544,-1069049728,4617411,6737,-7852,897,4591827,1718896870,5,0,440008,12211495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.35498,-0.012207,1.041992,-101.539772,-23.94442,-20.412857,45959.47266,50201.41406,121673.5859,751.092041,0,2454.635498,-9046.408203,51528.67188,36463.12109,-0.074271,-0.067244,-0.421815,-0.901129,0,0,0,0,0,0,329348576,-1069049792,4617275,6651,-7823,897,4591691,1718896870,5,0,440009,12211614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.185059,-0.552246,0.993652,-57.96067,-70.68972,-8.228714,41809.08203,55407.71484,116418.4531,751.06665,0,2454.905029,-13743.17773,57421.87891,30707.03516,-0.081449,-0.079392,-0.410546,-0.904718,0,0,0,0,0,0,329348672,-1069049920,4617038,6588,-7846,899,4591455,1718896870,5,0,440010,12211730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.178223,-0.634766,0.908203,44.685204,-75.961632,34.793442,36480.71094,55798.33984,117175.2969,751.100342,0,2454.54834,-19711.25781,57896.1875,31519.10547,-0.080948,-0.098224,-0.418475,-0.899266,0,0,0,0,0,0,329348736,-1069049984,4616886,6546,-7914,900,4591303,1718896870,5,0,440011,12211851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.45459,-0.255859,0.943359,101.135094,-47.030968,26.240891,37060.54688,50305.17578,121136.4766,751.179199,0,2453.710693,-19021.85742,51668.74219,35822.20703,-0.080258,-0.111703,-0.437409,-0.888682,0,0,0,0,0,0,329348800,-1069050176,4616676,6269,-8031,900,4591093,1718896870,5,0,440012,12211966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.552246,0.432617,0.920898,82.008202,12.157875,-29.850418,34759.52344,41937.25781,128674.3125,751.212158,0,2453.359375,-21531.72656,42213.34375,44020.70703,-0.086218,-0.108268,-0.45391,-0.880233,0,0,0,0,0,0,329348832,-1069050240,4616541,6044,-8121,901,4590957,1718896870,5,0,440013,12212087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.210938,0.655273,0.832031,-9.781044,51.769691,-49.816544,36383.05469,39739.99219,128692.625,751.361328,0,2451.779297,-19705.16992,39696.25,44019.57031,-0.092564,-0.093489,-0.453738,-0.88137,0,0,0,0,0,0,329348896,-1069050368,4616381,6022,-8164,902,4590798,1718896871,5,0,440014,12212204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.071289,0.334961,0.956543,-92.674416,36.945778,-20.580704,39923.09375,45300.29297,125097.6563,751.415527,0,2451.203125,-15776.03027,45992.14063,40144.625,-0.094099,-0.082526,-0.437225,-0.8906,0,0,0,0,0,0,329348992,-1069050496,4616140,6103,-8251,904,4590556,1718896871,5,0,440015,12212321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.116211,-0.283691,0.970703,-88.890236,7.05381,10.982101,39294.43359,52124.02344,120355.2266,751.502441,0,2450.283691,-16528.76172,53730.17188,34996.60547,-0.09122,-0.080272,-0.420886,-0.898939,0,0,0,0,0,0,329349024,-1069050624,4615978,6081,-8371,905,4590395,1718896871,5,0,440016,12212443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.095215,-0.650879,1.020996,-15.892189,-5.321068,39.821213,42950.4375,53521.72656,115649.4141,751.521729,0,2450.077637,-12462.2959,55251.36719,29837.79688,-0.083764,-0.08454,-0.418144,-0.900551,0,0,0,0,0,0,329349120,-1069050816,4615707,6188,-8719,907,4590124,1718896871,5,0,440017,12212558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
